TIME	HEAVE	PITCH_QTM	VBM_4	PITCH_SBG	PITCH
-8.1183e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-8.1117e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-8.1050e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-8.0983e+00	1.1608e-04	4.0302e-04	1.8753e+02	1.8989e-05	4.0302e-04
-8.0917e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-8.0850e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.8989e-05	4.0302e-04
-8.0783e+00	1.1608e-04	4.0302e-04	1.8770e+02	1.8989e-05	4.0302e-04
-8.0717e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-8.0650e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.1899e-04	4.0302e-04
-8.0583e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.1899e-04	4.0302e-04
-8.0517e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.1899e-04	4.0302e-04
-8.0450e+00	1.1608e-04	4.0302e-04	1.8766e+02	1.1899e-04	4.0302e-04
-8.0383e+00	1.1608e-04	4.0302e-04	1.8729e+02	1.1899e-04	4.0302e-04
-8.0317e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.1899e-04	4.0302e-04
-8.0250e+00	1.1608e-04	4.0302e-04	1.8745e+02	1.8989e-05	4.0302e-04
-8.0183e+00	1.1608e-04	4.0302e-04	1.8737e+02	1.8989e-05	4.0302e-04
-8.0117e+00	1.1608e-04	4.0302e-04	1.8761e+02	1.8989e-05	4.0302e-04
-8.0050e+00	1.1608e-04	4.0302e-04	1.8729e+02	1.8989e-05	4.0302e-04
-7.9983e+00	1.1608e-04	4.0302e-04	1.8760e+02	1.8989e-05	4.0302e-04
-7.9917e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.8989e-05	4.0302e-04
-7.9850e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.8989e-05	4.0302e-04
-7.9783e+00	1.1608e-04	4.0302e-04	1.8753e+02	1.8989e-05	4.0302e-04
-7.9717e+00	1.1608e-04	4.0302e-04	1.8729e+02	1.8989e-05	4.0302e-04
-7.9650e+00	1.1608e-04	4.0302e-04	1.8761e+02	1.8989e-05	4.0302e-04
-7.9583e+00	1.1608e-04	4.0302e-04	1.8730e+02	1.8989e-05	4.0302e-04
-7.9517e+00	1.1608e-04	4.0302e-04	1.8746e+02	1.8989e-05	4.0302e-04
-7.9450e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-7.9383e+00	1.1608e-04	4.0302e-04	1.8726e+02	1.8989e-05	4.0302e-04
-7.9317e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.8989e-05	4.0302e-04
-7.9250e+00	1.1608e-04	4.0302e-04	1.8722e+02	1.8989e-05	4.0302e-04
-7.9183e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-7.9117e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-7.9050e+00	1.1608e-04	4.0302e-04	1.8727e+02	1.8989e-05	4.0302e-04
-7.8983e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.8989e-05	4.0302e-04
-7.8917e+00	1.1608e-04	4.0302e-04	1.8725e+02	1.8989e-05	4.0302e-04
-7.8850e+00	1.1608e-04	4.0302e-04	1.8754e+02	1.8989e-05	4.0302e-04
-7.8783e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.8989e-05	4.0302e-04
-7.8717e+00	1.1608e-04	4.0302e-04	1.8737e+02	1.8989e-05	4.0302e-04
-7.8650e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.8989e-05	4.0302e-04
-7.8583e+00	1.1608e-04	4.0302e-04	1.8724e+02	1.8989e-05	4.0302e-04
-7.8517e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.8989e-05	4.0302e-04
-7.8450e+00	1.1608e-04	4.0302e-04	1.8728e+02	1.8989e-05	4.0302e-04
-7.8383e+00	1.1608e-04	4.0302e-04	1.8743e+02	1.8989e-05	4.0302e-04
-7.8317e+00	1.1608e-04	4.0302e-04	1.8749e+02	1.8989e-05	4.0302e-04
-7.8250e+00	1.1608e-04	4.0302e-04	1.8723e+02	1.8989e-05	4.0302e-04
-7.8183e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-7.8117e+00	1.1608e-04	4.0302e-04	1.8724e+02	1.8989e-05	4.0302e-04
-7.8050e+00	1.1608e-04	4.0302e-04	1.8747e+02	1.8989e-05	4.0302e-04
-7.7983e+00	1.1608e-04	4.0302e-04	1.8743e+02	1.8989e-05	4.0302e-04
-7.7917e+00	1.1608e-04	4.0302e-04	1.8728e+02	1.8989e-05	4.0302e-04
-7.7850e+00	1.1608e-04	4.0302e-04	1.8755e+02	-8.1011e-05	4.0302e-04
-7.7783e+00	1.1608e-04	4.0302e-04	1.8725e+02	-8.1011e-05	4.0302e-04
-7.7717e+00	1.1608e-04	4.0302e-04	1.8753e+02	-8.1011e-05	4.0302e-04
-7.7650e+00	1.1608e-04	4.0302e-04	1.8738e+02	-8.1011e-05	4.0302e-04
-7.7583e+00	1.1608e-04	4.0302e-04	1.8734e+02	-8.1011e-05	4.0302e-04
-7.7517e+00	1.1608e-04	4.0302e-04	1.8756e+02	-8.1011e-05	4.0302e-04
-7.7450e+00	1.1608e-04	4.0302e-04	1.8726e+02	-8.1011e-05	4.0302e-04
-7.7383e+00	1.1608e-04	4.0302e-04	1.8761e+02	-8.1011e-05	4.0302e-04
-7.7317e+00	1.1608e-04	4.0302e-04	1.8736e+02	-8.1011e-05	4.0302e-04
-7.7250e+00	1.1608e-04	4.0302e-04	1.8742e+02	-8.1011e-05	4.0302e-04
-7.7183e+00	1.1608e-04	4.0302e-04	1.8752e+02	-8.1011e-05	4.0302e-04
-7.7117e+00	1.1608e-04	4.0302e-04	1.8727e+02	-8.1011e-05	4.0302e-04
-7.7050e+00	1.1608e-04	4.0302e-04	1.8759e+02	-8.1011e-05	4.0302e-04
-7.6983e+00	1.1608e-04	4.0302e-04	1.8728e+02	-8.1011e-05	4.0302e-04
-7.6917e+00	1.1608e-04	4.0302e-04	1.8748e+02	-8.1011e-05	4.0302e-04
-7.6850e+00	1.1608e-04	4.0302e-04	1.8746e+02	-8.1011e-05	4.0302e-04
-7.6783e+00	1.1608e-04	4.0302e-04	1.8728e+02	-8.1011e-05	4.0302e-04
-7.6717e+00	1.1608e-04	4.0302e-04	1.8760e+02	-8.1011e-05	4.0302e-04
-7.6650e+00	1.1608e-04	4.0302e-04	1.8726e+02	-8.1011e-05	4.0302e-04
-7.6583e+00	1.1608e-04	4.0302e-04	1.8753e+02	-8.1011e-05	4.0302e-04
-7.6517e+00	1.1608e-04	4.0302e-04	1.8745e+02	-8.1011e-05	4.0302e-04
-7.6450e+00	1.1608e-04	4.0302e-04	1.8735e+02	-8.1011e-05	4.0302e-04
-7.6383e+00	1.1608e-04	4.0302e-04	1.8759e+02	-8.1011e-05	4.0302e-04
-7.6317e+00	1.1608e-04	4.0302e-04	1.8731e+02	-8.1011e-05	4.0302e-04
-7.6250e+00	1.1608e-04	4.0302e-04	1.8760e+02	-8.1011e-05	4.0302e-04
-7.6183e+00	1.1608e-04	4.0302e-04	1.8740e+02	-8.1011e-05	4.0302e-04
-7.6117e+00	1.1608e-04	4.0302e-04	1.8747e+02	-8.1011e-05	4.0302e-04
-7.6050e+00	1.1608e-04	4.0302e-04	1.8757e+02	-8.1011e-05	4.0302e-04
-7.5983e+00	1.1608e-04	4.0302e-04	1.8732e+02	-8.1011e-05	4.0302e-04
-7.5917e+00	1.1608e-04	4.0302e-04	1.8767e+02	-8.1011e-05	4.0302e-04
-7.5850e+00	1.1608e-04	4.0302e-04	1.8736e+02	-8.1011e-05	4.0302e-04
-7.5783e+00	1.1608e-04	4.0302e-04	1.8751e+02	-8.1011e-05	4.0302e-04
-7.5717e+00	1.1608e-04	4.0302e-04	1.8751e+02	-8.1011e-05	4.0302e-04
-7.5650e+00	1.1608e-04	4.0302e-04	1.8731e+02	-8.1011e-05	4.0302e-04
-7.5583e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-7.5517e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-7.5450e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.8989e-05	4.0302e-04
-7.5383e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-7.5317e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-7.5250e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-7.5183e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-7.5117e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-7.5050e+00	1.1608e-04	4.0302e-04	1.8747e+02	1.8989e-05	4.0302e-04
-7.4983e+00	1.1608e-04	4.0302e-04	1.8747e+02	1.8989e-05	4.0302e-04
-7.4917e+00	1.1608e-04	4.0302e-04	1.8763e+02	1.8989e-05	4.0302e-04
-7.4850e+00	1.1608e-04	4.0302e-04	1.8735e+02	1.8989e-05	4.0302e-04
-7.4783e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-7.4717e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-7.4650e+00	1.1608e-04	4.0302e-04	1.8754e+02	1.8989e-05	4.0302e-04
-7.4583e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.8989e-05	4.0302e-04
-7.4517e+00	1.1608e-04	4.0302e-04	1.8735e+02	1.8989e-05	4.0302e-04
-7.4450e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-7.4383e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.8989e-05	4.0302e-04
-7.4317e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.8989e-05	4.0302e-04
-7.4250e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.8989e-05	4.0302e-04
-7.4183e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-7.4117e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-7.4050e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.8989e-05	4.0302e-04
-7.3983e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-7.3917e+00	1.1608e-04	4.0302e-04	1.8750e+02	1.8989e-05	4.0302e-04
-7.3850e+00	1.1608e-04	4.0302e-04	1.8747e+02	1.8989e-05	4.0302e-04
-7.3783e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-7.3717e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-7.3650e+00	1.1608e-04	4.0302e-04	1.8768e+02	1.8989e-05	4.0302e-04
-7.3583e+00	1.1608e-04	4.0302e-04	1.8743e+02	1.8989e-05	4.0302e-04
-7.3517e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.8989e-05	4.0302e-04
-7.3450e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-7.3383e+00	1.1608e-04	4.0302e-04	1.8735e+02	1.8989e-05	4.0302e-04
-7.3317e+00	1.1608e-04	4.0302e-04	1.8770e+02	1.8989e-05	4.0302e-04
-7.3250e+00	1.1608e-04	4.0302e-04	1.8735e+02	1.8989e-05	4.0302e-04
-7.3183e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.8989e-05	4.0302e-04
-7.3117e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.8989e-05	4.0302e-04
-7.3050e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.8989e-05	4.0302e-04
-7.2983e+00	1.1608e-04	4.0302e-04	1.8767e+02	1.8989e-05	4.0302e-04
-7.2917e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-7.2850e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.8989e-05	4.0302e-04
-7.2783e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-7.2717e+00	1.1608e-04	4.0302e-04	1.8744e+02	1.8989e-05	4.0302e-04
-7.2650e+00	1.1608e-04	4.0302e-04	1.8766e+02	1.8989e-05	4.0302e-04
-7.2583e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-7.2517e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-7.2450e+00	1.1608e-04	4.0302e-04	1.8747e+02	1.8989e-05	4.0302e-04
-7.2383e+00	1.1608e-04	4.0302e-04	1.8753e+02	1.8989e-05	4.0302e-04
-7.2317e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.8989e-05	4.0302e-04
-7.2250e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-7.2183e+00	1.1608e-04	4.0302e-04	1.8770e+02	1.1899e-04	4.0302e-04
-7.2117e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.1899e-04	4.0302e-04
-7.2050e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.1899e-04	4.0302e-04
-7.1983e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.1899e-04	4.0302e-04
-7.1917e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.1899e-04	4.0302e-04
-7.1850e+00	1.1608e-04	4.0302e-04	1.8771e+02	1.1899e-04	4.0302e-04
-7.1783e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.1899e-04	4.0302e-04
-7.1717e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.1899e-04	4.0302e-04
-7.1650e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.1899e-04	4.0302e-04
-7.1583e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.1899e-04	4.0302e-04
-7.1517e+00	1.1608e-04	4.0302e-04	1.8766e+02	1.1899e-04	4.0302e-04
-7.1450e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.1899e-04	4.0302e-04
-7.1383e+00	1.1608e-04	4.0302e-04	1.8767e+02	1.1899e-04	4.0302e-04
-7.1317e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.1899e-04	4.0302e-04
-7.1250e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.1899e-04	4.0302e-04
-7.1183e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.1899e-04	4.0302e-04
-7.1117e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.1899e-04	4.0302e-04
-7.1050e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.1899e-04	4.0302e-04
-7.0983e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.1899e-04	4.0302e-04
-7.0917e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.1899e-04	4.0302e-04
-7.0850e+00	1.1608e-04	4.0302e-04	1.8756e+02	1.1899e-04	4.0302e-04
-7.0783e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.1899e-04	4.0302e-04
-7.0717e+00	1.1608e-04	4.0302e-04	1.8766e+02	1.1899e-04	4.0302e-04
-7.0650e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.1899e-04	4.0302e-04
-7.0583e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.1899e-04	4.0302e-04
-7.0517e+00	1.1608e-04	4.0302e-04	1.8750e+02	1.8989e-05	4.0302e-04
-7.0450e+00	1.1608e-04	4.0302e-04	1.8737e+02	1.8989e-05	4.0302e-04
-7.0383e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-7.0317e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.8989e-05	4.0302e-04
-7.0250e+00	1.1608e-04	4.0302e-04	1.8763e+02	1.8989e-05	4.0302e-04
-7.0183e+00	1.1608e-04	4.0302e-04	1.8745e+02	1.8989e-05	4.0302e-04
-7.0117e+00	1.1608e-04	4.0302e-04	1.8743e+02	1.8989e-05	4.0302e-04
-7.0050e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.8989e-05	4.0302e-04
-6.9983e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.8989e-05	4.0302e-04
-6.9917e+00	1.1608e-04	4.0302e-04	1.8767e+02	1.8989e-05	4.0302e-04
-6.9850e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.8989e-05	4.0302e-04
-6.9783e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.8989e-05	4.0302e-04
-6.9717e+00	1.1608e-04	4.0302e-04	1.8756e+02	1.8989e-05	4.0302e-04
-6.9650e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-6.9583e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-6.9517e+00	1.1608e-04	4.0302e-04	1.8730e+02	1.8989e-05	4.0302e-04
-6.9450e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.8989e-05	4.0302e-04
-6.9383e+00	1.1608e-04	4.0302e-04	1.8749e+02	1.8989e-05	4.0302e-04
-6.9317e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.8989e-05	4.0302e-04
-6.9250e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-6.9183e+00	1.1608e-04	4.0302e-04	1.8732e+02	1.8989e-05	4.0302e-04
-6.9117e+00	1.1608e-04	4.0302e-04	1.8760e+02	1.8989e-05	4.0302e-04
-6.9050e+00	1.1608e-04	4.0302e-04	1.8746e+02	1.8989e-05	4.0302e-04
-6.8983e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.8989e-05	4.0302e-04
-6.8917e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.8989e-05	4.0302e-04
-6.8850e+00	1.1608e-04	4.0302e-04	1.8731e+02	1.8989e-05	4.0302e-04
-6.8783e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-6.8717e+00	1.1608e-04	4.0302e-04	1.8741e+02	1.8989e-05	4.0302e-04
-6.8650e+00	1.1608e-04	4.0302e-04	1.8749e+02	1.8989e-05	4.0302e-04
-6.8583e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-6.8517e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.8989e-05	4.0302e-04
-6.8450e+00	1.1608e-04	4.0302e-04	1.8766e+02	1.8989e-05	4.0302e-04
-6.8383e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-6.8317e+00	1.1608e-04	4.0302e-04	1.8753e+02	1.8989e-05	4.0302e-04
-6.8250e+00	1.1608e-04	4.0302e-04	1.8748e+02	1.8989e-05	4.0302e-04
-6.8183e+00	1.1608e-04	4.0302e-04	1.8731e+02	1.8989e-05	4.0302e-04
-6.8117e+00	1.1608e-04	4.0302e-04	1.8761e+02	1.8989e-05	4.0302e-04
-6.8050e+00	1.1608e-04	4.0302e-04	1.8730e+02	1.8989e-05	4.0302e-04
-6.7983e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.8989e-05	4.0302e-04
-6.7917e+00	1.1608e-04	4.0302e-04	1.8746e+02	1.8989e-05	4.0302e-04
-6.7850e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-6.7783e+00	1.1608e-04	4.0302e-04	1.8763e+02	1.8989e-05	4.0302e-04
-6.7717e+00	1.1608e-04	4.0302e-04	1.8733e+02	1.8989e-05	4.0302e-04
-6.7650e+00	1.1608e-04	4.0302e-04	1.8763e+02	1.8989e-05	4.0302e-04
-6.7583e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.8989e-05	4.0302e-04
-6.7517e+00	1.1608e-04	4.0302e-04	1.8745e+02	1.8989e-05	4.0302e-04
-6.7450e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-6.7383e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.8989e-05	4.0302e-04
-6.7317e+00	1.1608e-04	4.0302e-04	1.8768e+02	1.8989e-05	4.0302e-04
-6.7250e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-6.7183e+00	1.1608e-04	4.0302e-04	1.8753e+02	1.8989e-05	4.0302e-04
-6.7117e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.8989e-05	4.0302e-04
-6.7050e+00	1.1608e-04	4.0302e-04	1.8735e+02	1.8989e-05	4.0302e-04
-6.6983e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.8989e-05	4.0302e-04
-6.6917e+00	1.1608e-04	4.0302e-04	1.8732e+02	1.8989e-05	4.0302e-04
-6.6850e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.8989e-05	4.0302e-04
-6.6783e+00	1.1608e-04	4.0302e-04	1.8749e+02	1.8989e-05	4.0302e-04
-6.6717e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.8989e-05	4.0302e-04
-6.6650e+00	1.1608e-04	4.0302e-04	1.8768e+02	1.8989e-05	4.0302e-04
-6.6583e+00	1.1608e-04	4.0302e-04	1.8738e+02	1.8989e-05	4.0302e-04
-6.6517e+00	1.1608e-04	4.0302e-04	1.8768e+02	1.8989e-05	4.0302e-04
-6.6450e+00	1.1608e-04	4.0302e-04	1.8752e+02	1.8989e-05	4.0302e-04
-6.6383e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.8989e-05	4.0302e-04
-6.6317e+00	1.1608e-04	4.0302e-04	1.8770e+02	1.8989e-05	4.0302e-04
-6.6250e+00	1.1608e-04	4.0302e-04	1.8741e+02	1.8989e-05	4.0302e-04
-6.6183e+00	1.1608e-04	4.0302e-04	1.8773e+02	1.8989e-05	4.0302e-04
-6.6117e+00	1.1608e-04	4.0302e-04	1.8743e+02	1.8989e-05	4.0302e-04
-6.6050e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.8989e-05	4.0302e-04
-6.5983e+00	1.1608e-04	4.0302e-04	1.8764e+02	1.8989e-05	4.0302e-04
-6.5917e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.8989e-05	4.0302e-04
-6.5850e+00	1.1608e-04	4.0302e-04	1.8772e+02	1.8989e-05	4.0302e-04
-6.5783e+00	1.1608e-04	4.0302e-04	1.8741e+02	1.8989e-05	4.0302e-04
-6.5717e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-6.5650e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-6.5583e+00	1.1608e-04	4.0302e-04	1.8744e+02	1.8989e-05	4.0302e-04
-6.5517e+00	1.1608e-04	4.0302e-04	1.8772e+02	1.8989e-05	4.0302e-04
-6.5450e+00	1.1608e-04	4.0302e-04	1.8739e+02	1.8989e-05	4.0302e-04
-6.5383e+00	1.1608e-04	4.0302e-04	1.8767e+02	1.8989e-05	4.0302e-04
-6.5317e+00	1.1608e-04	4.0302e-04	1.8754e+02	1.8989e-05	4.0302e-04
-6.5250e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.8989e-05	4.0302e-04
-6.5183e+00	1.1608e-04	4.0302e-04	1.8772e+02	1.8989e-05	4.0302e-04
-6.5117e+00	1.1608e-04	4.0302e-04	1.8744e+02	1.8989e-05	4.0302e-04
-6.5050e+00	1.1608e-04	4.0302e-04	1.8775e+02	1.8989e-05	4.0302e-04
-6.4983e+00	1.1608e-04	4.0302e-04	1.8750e+02	1.8989e-05	4.0302e-04
-6.4917e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.8989e-05	4.0302e-04
-6.4850e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.8989e-05	4.0302e-04
-6.4783e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.8989e-05	4.0302e-04
-6.4717e+00	1.1608e-04	4.0302e-04	1.8775e+02	1.8989e-05	4.0302e-04
-6.4650e+00	1.1608e-04	4.0302e-04	1.8740e+02	1.1899e-04	4.0302e-04
-6.4583e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.1899e-04	4.0302e-04
-6.4517e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.1899e-04	4.0302e-04
-6.4450e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.1899e-04	4.0302e-04
-6.4383e+00	1.1608e-04	4.0302e-04	1.8774e+02	1.1899e-04	4.0302e-04
-6.4317e+00	1.1608e-04	4.0302e-04	1.8741e+02	1.1899e-04	4.0302e-04
-6.4250e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.1899e-04	4.0302e-04
-6.4183e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.1899e-04	4.0302e-04
-6.4117e+00	1.1608e-04	4.0302e-04	1.8746e+02	1.1899e-04	4.0302e-04
-6.4050e+00	1.1608e-04	4.0302e-04	1.8771e+02	1.1899e-04	4.0302e-04
-6.3983e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.1899e-04	4.0302e-04
-6.3917e+00	1.1608e-04	4.0302e-04	1.8773e+02	1.1899e-04	4.0302e-04
-6.3850e+00	1.1608e-04	4.0302e-04	1.8750e+02	1.1899e-04	4.0302e-04
-6.3783e+00	1.1608e-04	4.0302e-04	1.8755e+02	1.1899e-04	4.0302e-04
-6.3717e+00	1.1608e-04	4.0302e-04	1.8770e+02	1.1899e-04	4.0302e-04
-6.3650e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.1899e-04	4.0302e-04
-6.3583e+00	1.1608e-04	4.0302e-04	1.8773e+02	1.1899e-04	4.0302e-04
-6.3517e+00	1.1608e-04	4.0302e-04	1.8742e+02	1.1899e-04	4.0302e-04
-6.3450e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.1899e-04	4.0302e-04
-6.3383e+00	1.1608e-04	4.0302e-04	1.8757e+02	1.1899e-04	4.0302e-04
-6.3317e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.1899e-04	4.0302e-04
-6.3250e+00	1.1608e-04	4.0302e-04	1.8769e+02	1.1899e-04	4.0302e-04
-6.3183e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.1899e-04	4.0302e-04
-6.3117e+00	1.1608e-04	4.0302e-04	1.8758e+02	1.1899e-04	4.0302e-04
-6.3050e+00	1.1608e-04	4.0302e-04	1.8751e+02	1.1899e-04	4.0302e-04
-6.2983e+00	1.1608e-04	4.0302e-04	1.8741e+02	1.1899e-04	4.0302e-04
-6.2917e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.1899e-04	4.0302e-04
-6.2850e+00	1.1608e-04	4.0302e-04	1.8732e+02	1.1899e-04	4.0302e-04
-6.2783e+00	1.1608e-04	4.0302e-04	1.8765e+02	1.1899e-04	4.0302e-04
-6.2717e+00	1.1608e-04	4.0302e-04	1.8744e+02	1.1899e-04	4.0302e-04
-6.2650e+00	1.1608e-04	4.0302e-04	1.8745e+02	1.1899e-04	4.0302e-04
-6.2583e+00	1.1608e-04	4.0302e-04	1.8759e+02	1.1899e-04	4.0302e-04
-6.2517e+00	1.1608e-04	4.0302e-04	1.8734e+02	1.1899e-04	4.0302e-04
-6.2450e+00	1.1608e-04	4.0302e-04	1.8762e+02	1.1899e-04	4.0302e-04
-6.2383e+00	1.1608e-04	4.0302e-04	1.8736e+02	1.1899e-04	4.0302e-04
-6.2317e+00	1.1608e-04	4.0302e-04	1.8750e+02	1.1899e-04	4.0302e-04
